0,4.930306e-09,3.0264364e-11,1.4576396e-10,3.4962506e-09,1.0365713e-09,7.0934236e-10,1.4387759e-07,8.756099e-05,0.99991226,8.437087e-11,1.6004099e-09
1,0.9999994,5.5564964e-10,1.5418075e-09,1.0733244e-10,3.471393e-11,2.0641433e-08,5.1963744e-09,5.2163194e-11,9.887206e-12,5.865672e-07,1.8930069e-10
2,4.4269925e-11,3.6127958e-13,5.8462783e-13,1.10414194e-13,7.8251e-08,0.9999999,9.1367e-15,1.3075225e-13,6.213558e-13,3.3310486e-11,1.3014255e-11
3,1.5972451e-12,3.8130774e-14,1.9691123e-13,1.290375e-14,7.600903e-11,4.552546e-10,1.0,4.928399e-12,2.448055e-12,3.4339965e-11,3.3889194e-10
4,4.051218e-12,2.6519425e-12,1.4298547e-12,1.2218905e-09,5.140408e-09,1.1386058e-09,3.325343e-08,2.8435634e-11,2.0477788e-11,1.2758707e-06,0.9999987
5,1.1133002e-09,7.059742e-10,5.898973e-10,2.051175e-09,1.8487622e-08,2.0989444e-09,0.9999993,2.2091697e-08,2.4646246e-08,6.2631835e-07,1.2117259e-07
6,5.274233e-13,9.722471e-17,4.3819936e-17,4.7515103e-18,4.277545e-14,2.4546274e-17,5.323887e-10,1.0,6.1152516e-10,1.200803e-16,3.3841296e-12
7,3.0248296e-10,0.99222046,0.00777948,9.76419e-11,4.191352e-09,8.692314e-09,1.4673517e-16,8.451041e-11,1.1628995e-10,1.9668473e-12,6.658514e-10
8,1.5511638e-10,2.59488e-12,1.5057525e-10,8.0456475e-10,1.3502326e-09,4.7985192e-12,3.9538722e-10,2.1887152e-13,1.8457073e-13,0.9999999,1.6837396e-07
9,2.3396953e-05,4.180987e-06,4.3790806e-08,3.606865e-07,1.8569544e-05,2.99122e-07,4.480472e-07,0.00013451104,5.2943567e-05,1.0222954e-08,0.99976534
10,9.557266e-14,4.7490346e-15,1.5600662e-16,4.512303e-14,1.9458042e-09,7.2264946e-12,1.1402229e-07,0.9999999,9.723834e-11,1.5718923e-11,1.867831e-09
11,1.0312718e-06,0.9980696,0.0019293284,2.778949e-09,3.4564188e-10,1.0920572e-09,9.731227e-13,8.789562e-11,6.2171585e-10,1.1908308e-07,5.4057864e-10
12,3.675437e-11,2.1032296e-13,4.59647e-13,2.783549e-09,1.4699539e-15,9.014484e-13,1.0,3.0862923e-11,3.5433564e-10,3.5109917e-13,4.133505e-09
13,2.46505e-09,0.0001252133,0.99987483,4.2835464e-15,1.6660188e-13,5.787072e-13,2.182569e-12,4.385388e-11,3.645518e-10,5.915592e-13,1.0339487e-11
14,6.083489e-09,2.6823804e-08,2.439119e-11,3.4022257e-10,5.637536e-06,1.1809078e-06,2.7908103e-11,5.1187336e-11,7.294334e-11,5.3317817e-05,0.9999399
