0,7.5348176e-16,1.42972075e-11,2.2339708e-13,3.339456e-20,9.733108e-12,1.0,8.25359e-13,2.3536683e-17,2.0643106e-15,1.4682845e-14,1.6471373e-11
1,0.0003544247,5.0436636e-08,1.6181988e-10,2.1770854e-09,6.927823e-05,1.9341023e-06,1.1088856e-06,2.2160098e-07,0.9995722,8.766705e-07,5.505062e-09
2,5.1501623e-08,4.608817e-11,2.017193e-09,7.913516e-09,3.410382e-10,6.320072e-08,0.9999999,4.549596e-13,2.206699e-12,2.0135653e-08,1.1774944e-08
3,5.57173e-13,9.923501e-16,2.2608629e-14,1.286554e-13,2.4402405e-07,3.7229506e-10,1.6066705e-09,1.1547377e-11,9.2608694e-14,4.2506863e-11,0.99999976
4,1.0,9.194391e-15,3.533381e-14,2.067248e-17,1.1870149e-12,6.983031e-12,6.4184075e-13,1.0603647e-15,3.999884e-14,4.851489e-13,8.727327e-13
5,7.431614e-12,1.0861172e-12,7.768199e-14,5.003062e-12,6.761815e-06,2.9759332e-07,1.0176798e-07,3.7949714e-09,8.937314e-12,6.365624e-08,0.9999927
6,4.5498033e-10,6.886531e-11,4.072119e-11,2.6877523e-14,1.7058126e-09,3.232088e-11,1.5716031e-09,5.3578965e-08,1.0,1.230494e-13,2.6711121e-14
7,8.657182e-09,1.6562059e-05,3.8566682e-08,4.5973064e-08,6.899424e-05,1.2042266e-06,1.197716e-05,2.2058126e-07,1.2841886e-09,2.1407257e-07,0.9999008
8,6.990769e-07,6.2156373e-09,2.622794e-07,6.55958e-08,1.8233904e-07,1.0399531e-06,0.9999225,2.3714022e-09,4.2416406e-07,4.089275e-06,7.062788e-05
9,7.219322e-11,1.9808475e-08,1.2227034e-09,9.895768e-14,1.0,1.9526794e-08,6.8690116e-09,5.547372e-10,8.858492e-13,1.1856222e-10,5.3735494e-10
10,2.5472673e-05,0.99137735,0.008548937,1.868819e-07,1.6098817e-05,1.9175104e-06,2.782768e-08,4.24065e-08,3.579248e-09,4.350971e-06,2.5549187e-05
11,5.354305e-10,5.7772134e-11,1.2536259e-07,9.633232e-11,0.9999999,2.2926223e-08,9.319315e-09,2.2531191e-10,5.500152e-13,3.7026993e-09,9.151408e-10
12,0.9999293,3.127751e-07,3.7592983e-07,1.7732501e-09,1.4148603e-07,3.0160783e-07,3.0242927e-05,1.0418202e-08,1.3864487e-08,5.411136e-08,3.9291186e-05
13,1.7852432e-13,4.419467e-15,7.7336236e-16,4.606567e-19,3.388405e-16,2.6662331e-12,1.0,2.5487559e-20,7.625442e-15,2.1884149e-13,1.080846e-14
14,1.7904625e-10,1.1238707e-08,7.155147e-08,1.4686693e-12,3.218519e-09,2.331424e-07,1.5670251e-10,5.0793227e-17,1.9049207e-13,0.99999964,7.597092e-10
15,4.553822e-05,0.00017376326,0.00040001754,2.0165936e-07,0.9901772,0.009189995,2.0565546e-06,2.7727199e-06,5.32231e-06,1.5459695e-07,2.8849438e-06
16,1.1676063e-08,1.3620341e-13,2.683881e-11,3.1892745e-14,0.99999917,7.816603e-07,1.463794e-12,2.529572e-15,9.1131534e-17,2.8521917e-14,6.268052e-11
17,1.3372799e-12,7.050482e-12,1.6603108e-13,3.4163232e-12,2.1717428e-11,3.3213897e-13,2.7300654e-08,2.7529936e-09,1.0,2.8003226e-13,6.2136526e-13
18,9.353226e-12,1.5685424e-13,2.0400804e-16,1.3399101e-15,1.1732216e-12,9.4635224e-14,1.0,2.5666566e-15,1.0627103e-13,4.69364e-13,4.7574783e-10
19,2.589633e-13,1.2045518e-15,3.5313375e-15,1.797775e-11,6.8462944e-12,5.8773825e-13,1.1184101e-07,4.108707e-12,4.1062426e-14,3.98027e-11,0.9999999
20,2.885952e-07,1.8787327e-07,3.257631e-07,5.030449e-11,4.5314283e-07,3.8496797e-08,5.0024223e-08,0.9999982,5.2919797e-09,1.9821875e-10,3.9775466e-07
21,1.5990179e-07,1.0960466e-07,2.6215089e-06,6.5558847e-09,0.0049489466,9.87307e-07,5.878045e-06,2.1642393e-10,9.9465705e-12,0.99503833,3.0423726e-06
22,5.101484e-12,2.925492e-09,3.8456297e-11,3.1256888e-14,3.4591845e-09,1.0,7.527532e-09,3.6330415e-14,9.577743e-10,2.1775663e-11,9.50591e-10
23,8.80725e-15,9.581511e-13,3.2661642e-12,6.364855e-16,5.659565e-11,1.040321e-12,4.9363908e-14,1.0,1.0096548e-09,8.942938e-16,2.243473e-08
24,5.2999593e-12,8.1900414e-10,1.0041689e-10,5.7972825e-14,6.9200624e-08,0.99999964,2.897884e-07,6.33977e-13,2.4051126e-09,1.0018967e-09,5.7578458e-09
