0,0.23082583,0.3743719,0.05145254,0.2254223,0.10610384,0.0116495555,0.00017410863
1,0.004164683,0.09853913,0.07713858,0.006628706,0.15087512,0.56844026,0.09421358
2,8.1013965e-08,0.00024525222,0.004044525,0.00043598734,0.0012990563,0.9929274,0.001047772
3,0.00048951583,0.00029924334,0.0068244655,0.00010660512,0.0041619423,0.98811823,8.294204e-08
4,0.0010013608,0.00067741214,0.09105811,0.00094122044,0.22985926,0.67642903,3.3629673e-05
5,4.9450686e-05,0.0013750935,0.053317472,0.00049322785,0.11844938,0.82256883,0.003746557
6,3.5469406e-05,3.253592e-05,0.029353065,6.731892e-05,0.41479316,0.55551285,0.00020563256
7,0.00070128916,0.0069019906,0.014248057,0.022347255,0.0022261476,0.95336175,0.00021356069
8,0.0040415945,0.003222231,0.12844573,0.0016312421,0.22090173,0.6417315,2.59639e-05
9,4.567856e-06,3.2541535e-05,0.001683274,0.00012230789,0.0020652472,0.9960646,2.7457605e-05
10,0.026109474,0.060263872,0.15884562,0.01104647,0.23181558,0.51180905,0.00010991483
11,9.743771e-06,0.0016710663,0.005065035,0.003316584,0.0006684603,0.9290185,0.06025057
12,0.09311145,0.30879307,0.14827466,0.028076783,0.16155939,0.25455618,0.0056284596
13,0.0009387508,0.024362816,0.024458282,0.0016370497,0.036524083,0.8784723,0.033606708
14,6.6560034e-07,1.0002766e-05,0.03427835,2.1486816e-05,0.3619341,0.5879945,0.015760822
15,1.5209616e-06,1.7207072e-05,0.08339614,3.9945957e-05,0.0095919045,0.9069329,2.0463234e-05
16,0.0010890729,0.0008540962,0.2036032,0.00044750524,0.15071647,0.64328545,4.149429e-06
17,0.00052326516,0.007793067,0.019440684,0.0008276288,0.034707587,0.92429864,0.012409161
18,2.9976727e-06,0.00017233043,0.010487862,0.00022405417,0.0008906265,0.98794717,0.0002750431
19,0.000703301,0.00028863113,0.02690666,0.0002323746,0.02223423,0.9494891,0.00014570158
20,0.0003606831,0.0054052444,0.056894887,0.004589853,0.034968086,0.8973303,0.00045097066
21,0.16707946,0.011990085,0.18698914,0.00073566893,0.05352437,0.5796802,1.0547285e-06
22,0.0020095883,0.10659923,0.011526622,0.00468704,0.00070388627,0.70237654,0.17209706
23,0.04667592,0.3999559,0.07112229,0.019867383,0.034323666,0.16576695,0.26228794
24,0.015863458,0.014052133,0.1584812,0.0014660254,0.60123897,0.20658621,0.0023120658
25,0.0006866245,0.00059375796,0.06690799,0.00095093105,0.11952115,0.81127155,6.786894e-05
26,4.9724326e-07,4.799546e-05,0.0033089875,7.9515885e-05,0.00029970915,0.9962339,2.941482e-05
27,0.0002897558,0.0016531246,0.073555164,0.0038793415,0.61750317,0.3008329,0.0022865362
28,0.0009263438,0.00019731915,0.12857682,0.0007454265,0.029163644,0.8403879,2.548831e-06
29,0.0021633091,0.17413826,0.050672133,0.04723233,0.042823106,0.6468903,0.036080487
