0,0.26190767,0.37616077,0.21576017,0.05375938,0.045617227,0.04651618,0.00027862098
1,4.4425153e-07,2.6995891e-05,0.000101842765,3.833378e-07,4.019448e-06,0.9998512,1.5127272e-05
2,1.0421723e-09,6.9117123e-06,0.000509322,3.0455815e-06,3.10447e-05,0.9994,4.958701e-05
3,0.024436718,0.0013076763,0.15042584,0.00010393029,0.15297289,0.6707519,1.0214741e-06
4,0.00014958344,5.3618232e-06,7.946127e-05,6.8467443e-07,0.5901577,0.40960723,1.48865045e-08
5,1.2557841e-11,1.716861e-09,0.00018649804,9.623056e-11,6.1466864e-07,0.9998128,1.0143266e-07
6,1.1540657e-11,7.83863e-12,4.447335e-08,5.7682656e-13,0.9979189,0.0020811507,5.763886e-10
7,0.00012259258,4.4077697e-06,0.0003377615,6.571116e-06,0.00016062983,0.99936813,3.868884e-10
8,1.8093867e-06,6.9780293e-07,0.0011201134,1.3706847e-10,0.012790892,0.9860865,1.5839394e-08
9,2.2775675e-12,9.575859e-10,2.802055e-08,1.02777634e-10,2.1487238e-06,0.99999785,2.4727412e-10
10,0.00022399244,0.008150223,0.3137117,0.0010410269,0.5740797,0.10278606,7.336126e-06
11,6.4615097e-07,0.00027696532,0.0005827792,5.9245198e-05,0.00041238248,0.9982742,0.00039375358
12,0.0007957557,0.9934689,1.5899457e-05,8.725525e-05,1.3253364e-05,0.0056047146,1.4221876e-05
13,0.0041133077,0.0043818224,0.000608428,8.412047e-05,0.006738102,0.9840741,8.704243e-08
14,1.5510675e-06,2.9332605e-05,0.03299305,3.1191555e-06,0.84944254,0.117377445,0.00015295914
15,6.8975914e-09,7.550181e-08,0.0018457813,1.0674949e-08,0.0056185187,0.9925356,3.2880954e-09
16,0.0007074601,6.78566e-05,0.97516155,0.0007850052,0.0002280788,0.02304999,1.8143016e-09
17,3.3432639e-06,6.0228038e-05,4.5887336e-05,5.1037614e-07,0.009542642,0.9903474,8.0440095e-08
18,1.0519761e-14,8.7339785e-10,7.487005e-09,3.1211772e-10,2.4100804e-09,0.9999993,6.7034466e-07
19,7.120508e-08,1.1545718e-07,1.1650096e-05,7.386095e-10,1.771594e-05,0.99997044,1.6261478e-09
20,2.3701315e-07,0.0009162333,3.8344137e-06,9.073629e-06,4.03536e-06,0.99906653,1.1591864e-07
21,6.528005e-05,0.0006491935,0.00044853258,5.737106e-07,6.134699e-05,0.99877495,1.9131883e-09
22,1.4244763e-06,1.0152761e-05,1.4878701e-05,1.3968997e-07,0.00026324182,0.9997099,3.2355106e-07
23,4.981294e-08,0.0030093181,2.9901195e-05,1.8757482e-05,4.099049e-06,0.0010056357,0.9959323
24,8.028979e-05,0.002642044,0.46299943,0.0019484407,0.07695765,0.45536944,2.6844114e-06
25,0.0020479064,0.004794598,0.010815238,7.228946e-05,0.014085382,0.9680359,0.00014876453
26,2.4903252e-10,4.3203595e-08,6.581322e-05,1.3053395e-06,5.349753e-06,0.9999275,5.568762e-11
27,2.5646068e-08,1.6387433e-07,0.00061815494,2.4225397e-10,0.09032761,0.9090498,4.2067395e-06
28,5.4566524e-05,1.854898e-06,0.07234963,1.511203e-06,2.9989244e-06,0.92758936,2.9096994e-10
29,1.6487578e-05,0.014873391,0.03242846,0.0006582779,0.0042942776,0.93453056,0.013198514
