0,0.9999776,4.851208e-06,1.6955892e-05,1.3695713e-07,4.935563e-07,1.7963425e-08,1.8863867e-11
1,6.5985125e-12,7.468586e-12,2.438646e-08,1.6830147e-10,3.1043859e-12,1.0,7.656884e-10
2,3.0382654e-09,2.0981902e-07,4.074813e-05,2.5084904e-07,3.1046406e-07,0.999946,1.2452298e-05
3,0.0003315076,5.597734e-07,3.7033942e-06,5.444473e-06,1.9975809e-05,0.9996387,1.2870694e-08
4,1.1377061e-08,4.821092e-09,2.2984432e-09,1.2334517e-09,0.99955887,0.00044109623,7.455277e-11
5,3.9456773e-13,1.9262387e-11,2.488527e-09,1.4030747e-13,3.3320693e-09,1.0,3.1233814e-11
6,1.6190062e-10,1.1757664e-09,1.4956721e-06,4.107091e-10,0.9998764,0.00012210417,1.6619014e-10
7,1.8865515e-11,2.5846124e-11,1.1806065e-09,7.105516e-10,3.9333287e-11,1.0,9.764836e-11
8,5.4275846e-12,1.1518031e-09,1.1916503e-06,2.167793e-10,1.5365808e-07,0.9999987,5.7301444e-09
9,1.0655251e-10,8.9420735e-11,1.7980557e-08,7.676655e-10,1.5141465e-08,1.0,3.2748586e-09
10,2.3182242e-08,1.5423754e-07,0.9999833,2.7264517e-07,4.262942e-07,1.5747037e-05,3.794757e-08
11,7.59561e-12,2.0734867e-10,1.3255724e-09,4.8951767e-09,7.31275e-09,1.0,1.3520838e-08
12,1.6321395e-06,0.9991678,2.821358e-07,6.018866e-06,1.9145527e-07,5.361493e-05,0.0007704137
13,6.362762e-08,4.2515012e-08,4.3359722e-07,4.091829e-07,3.2498367e-08,0.99999905,3.0809478e-08
14,6.805202e-10,7.649948e-11,7.175628e-07,7.3026675e-11,0.9999888,1.04955e-05,9.772477e-11
15,1.7947233e-10,2.2286595e-09,1.8535845e-06,2.1925751e-10,1.1808552e-07,0.999998,7.959803e-10
16,3.6200806e-08,7.7452594e-10,0.9999994,9.359445e-09,3.444921e-07,1.7189579e-07,7.506927e-12
17,1.7498752e-07,1.0348549e-06,2.819473e-06,1.0324575e-06,1.3343898e-05,0.9999815,3.775841e-08
18,1.7763609e-12,3.2226385e-10,6.8471757e-09,1.982878e-10,7.61243e-08,0.9999994,5.1037085e-07
19,8.954376e-10,1.7531786e-09,7.2511887e-07,2.4264166e-10,2.156472e-08,0.9999993,1.3342167e-08
20,2.772694e-11,6.0693e-12,4.3329895e-10,9.767603e-09,1.5406778e-11,1.0,3.3146576e-12
21,6.894924e-10,7.0466695e-06,2.9450833e-09,4.0792248e-08,1.4700322e-09,0.99999297,2.8763983e-10
22,1.1938948e-12,4.1240804e-12,4.915425e-12,7.2569284e-11,5.962752e-11,1.0,7.3365626e-11
23,1.7970368e-12,0.00014655609,8.6621765e-11,5.9215164e-08,2.5363704e-08,9.96444e-05,0.9997538
24,1.6710456e-07,7.72755e-09,0.9995352,2.5516522e-08,0.0004577301,6.9164325e-06,1.4304731e-09
25,1.7788855e-11,1.691006e-08,1.0175154e-09,2.3063305e-10,1.5480782e-10,1.0,3.233384e-10
26,1.2751297e-11,2.5369623e-11,8.518089e-09,2.663776e-10,3.1394826e-08,1.0,5.7440105e-11
27,7.807121e-11,2.8532543e-10,2.135664e-07,2.2434794e-09,1.7321511e-07,0.99999964,3.0121794e-09
28,6.202572e-12,2.9047358e-09,2.0162738e-09,3.8438085e-12,5.743427e-08,0.9999999,3.898199e-09
29,3.5040575e-11,1.1438995e-08,1.5466204e-06,5.0281654e-11,9.716201e-10,0.9999981,3.6209855e-07
30,3.6560688e-09,6.2095958e-12,0.9999968,1.1532546e-08,1.0196458e-08,3.2648775e-06,2.6268583e-11
31,9.667847e-08,3.4708072e-09,1.36029845e-08,9.2596303e-10,0.99998796,1.1955128e-05,2.0347595e-12
32,2.4037794e-11,5.6013155e-10,1.784946e-09,1.2674237e-10,5.5379996e-07,0.9999994,5.533609e-10
33,1.2838158e-09,0.999767,6.076946e-11,5.1441434e-06,3.0822217e-10,3.7468595e-07,0.00022747026
34,4.408907e-16,1.1818906e-13,1.2775543e-11,2.2392981e-14,1.1798984e-11,1.0,1.4786362e-09
35,4.8593005e-15,5.8386696e-16,3.514219e-14,6.015716e-17,1.0,1.2137882e-12,1.6174087e-19
36,4.5189026e-12,5.4476906e-11,1.658037e-06,1.0178236e-12,9.410155e-07,0.9999974,4.404196e-09
37,4.2437847e-08,3.7888155e-09,9.404945e-06,3.285689e-09,0.99960726,0.00038338813,7.0230492e-12
38,1.9235523e-08,4.497571e-07,1.4422399e-06,1.0678425e-08,3.3396154e-05,0.9999647,9.079595e-10
39,3.8395136e-08,9.997478e-12,2.3866377e-08,1.1646038e-12,0.9999994,5.929118e-07,9.701505e-15
40,1.9341364e-09,1.8625729e-08,3.4778284e-07,2.7284852e-09,2.155578e-06,0.9999975,9.966786e-12
41,2.660772e-12,4.3793497e-11,6.1706187e-12,3.6562112e-10,3.4649256e-11,1.0,2.7632278e-11
42,6.930829e-10,2.0048009e-10,1.0570612e-05,3.229678e-09,6.315885e-08,0.9999894,4.4944874e-09
43,8.563673e-07,1.352986e-08,0.9999975,3.427332e-08,3.1614448e-07,1.2510318e-06,1.1619652e-09
44,3.895316e-07,5.448238e-08,0.99999905,1.9881194e-09,1.9437453e-11,5.4552333e-07,4.794202e-10
45,7.458657e-13,3.3473124e-12,2.0948359e-07,8.446174e-13,6.944785e-09,0.99999976,5.8898464e-10
46,2.3733526e-07,1.6169485e-08,7.257349e-07,8.439262e-10,1.8390783e-05,0.9999807,2.3524013e-10
47,5.4474194e-09,5.9397803e-10,0.99998665,2.5432e-09,7.337658e-10,1.3394301e-05,1.2974638e-09
48,1.2756443e-09,6.9613542e-12,5.2907445e-10,6.2466645e-09,2.0382648e-08,1.0,1.268267e-12
49,9.118899e-14,1.4557136e-06,1.1594376e-10,1.0406045e-10,2.3691189e-07,3.497868e-06,0.99999475
50,2.0662828e-08,5.804731e-13,1.0580916e-07,2.3390526e-12,0.9999596,4.0335413e-05,9.981694e-14
51,1.2943872e-13,1.6779301e-09,6.2156765e-08,5.394299e-13,0.00020515315,0.9997948,1.6960147e-11
52,3.7331332e-10,1.2780527e-09,4.506451e-08,3.6538075e-09,1.1671639e-08,0.9999999,1.1269921e-08
53,4.379531e-12,8.069187e-11,4.943375e-09,4.33426e-11,6.78614e-08,0.9999999,2.4985545e-11
54,2.3592554e-13,1.0680795e-12,3.4146783e-10,3.478666e-11,1.460029e-11,1.0,8.4673796e-11
55,2.5467727e-06,4.9549317e-07,0.99999654,6.3997927e-09,1.6243875e-07,2.2218507e-07,1.285152e-09
56,3.5762657e-08,3.2069377e-07,1.1971776e-11,2.8756908e-06,3.055267e-09,0.9999968,4.5497252e-11
