0,0.069169775,0.9308303
1,0.004579208,0.99542075
2,0.00290091,0.99709916
3,0.004855461,0.99514455
4,0.2948065,0.70519346
5,0.00351267,0.9964874
6,0.35203585,0.6479642
7,0.0021510914,0.99784887
8,0.8620455,0.13795447
9,0.27296463,0.72703534
10,0.029847138,0.97015285
11,0.0035791714,0.99642086
12,0.99433595,0.0056640157
13,0.6033865,0.39661345
14,0.43884087,0.5611591
15,0.012177563,0.9878225
16,0.06080493,0.9391951
17,0.012146238,0.98785377
18,0.00040288447,0.99959713
19,0.0086815,0.9913186
20,0.14296134,0.8570387
21,0.68029386,0.31970614
22,0.7555641,0.24443586
23,0.007777496,0.9922225
24,0.013869601,0.9861304
25,0.015536186,0.98446375
26,0.0019957914,0.99800426
27,0.9995036,0.00049635966
28,0.022534322,0.97746575
29,0.45420334,0.5457967
30,0.9988996,0.0011004017
31,0.98384494,0.016155062
32,0.99350053,0.0064994404
33,0.121567525,0.8784325
34,0.00025322757,0.99974674
35,0.078666694,0.9213333
36,0.0007463952,0.9992536
37,0.017546674,0.98245335
38,0.002155412,0.9978446
39,0.030437568,0.9695625
40,0.00062504935,0.9993749
41,0.010227814,0.98977214
42,0.023902632,0.97609735
43,0.0042957515,0.99570423
44,0.0079922965,0.99200773
45,0.9978254,0.002174693
46,0.006126526,0.9938735
47,0.003704809,0.99629515
48,0.004578723,0.99542123
49,0.9981218,0.0018781393
50,0.002156449,0.9978435
51,0.9936147,0.006385264
52,0.9267515,0.07324848
53,0.0004445297,0.9995554
54,0.0019880638,0.99801195
55,0.99152315,0.0084768385
56,0.33385512,0.6661449
57,0.002906091,0.9970939
58,0.9963576,0.0036423998
59,0.00036044087,0.9996395
60,0.007898775,0.99210125
61,0.037156254,0.9628438
62,0.011582968,0.98841697
63,0.0043532397,0.9956468
64,0.9988121,0.0011879865
65,0.014914987,0.98508507
66,0.8759856,0.124014445
67,0.07476077,0.9252392
68,0.018433949,0.9815661
69,0.0011455946,0.9988544
70,0.0006914516,0.9993086
71,0.004157529,0.9958425
72,0.51913834,0.4808617
73,0.32603762,0.6739624
74,0.96626383,0.033736166
75,0.02076306,0.97923696
76,0.11523008,0.8847699
77,0.0012371019,0.99876297
78,0.0037114928,0.99628854
79,0.11813574,0.8818643
80,0.005817198,0.99418277
81,0.01148271,0.9885173
82,0.007476451,0.9925236
83,0.0050842324,0.9949157
84,0.005396473,0.99460346
85,0.99824584,0.0017541384
86,0.1354388,0.8645612
87,0.014378032,0.985622
88,0.022794293,0.97720563
89,0.028250067,0.97174996
90,0.031439662,0.96856034
91,0.0012889955,0.998711
92,0.0004095796,0.99959046
93,0.06679767,0.9332023
94,0.0029358196,0.9970642
95,0.6113598,0.3886402
96,0.009707762,0.99029225
97,0.015783198,0.9842168
98,0.97388655,0.026113452
99,0.9900698,0.0099301385
100,0.07973456,0.92026544
101,0.000503208,0.9994968
102,0.15430559,0.8456944
103,0.9955468,0.0044531166
104,0.013046989,0.986953
105,0.020841617,0.97915834
106,0.02195579,0.9780442
107,0.027561381,0.9724387
108,0.009852697,0.9901473
109,0.17427929,0.82572067
110,0.008847054,0.99115294
111,0.0012203023,0.9987797
112,0.0020819043,0.99791807
113,0.012136635,0.9878634
114,0.00043754937,0.99956244
115,0.9802214,0.019778632
116,0.0019289404,0.99807113
117,0.038525585,0.9614745
118,0.09523986,0.90476006
119,0.0004238997,0.99957615
120,0.009819009,0.99018097
121,0.0006659986,0.9993339
122,0.6366626,0.3633374
123,0.060208276,0.9397917
124,0.0043419283,0.99565804
125,0.004099141,0.9959008
126,0.008322754,0.9916773
127,0.00060624984,0.9993937
128,0.0014098737,0.99859005
129,0.015185727,0.98481435
130,0.010909364,0.9890906
131,0.004536058,0.9954639
132,0.9884162,0.011583859
133,0.014515792,0.9854842
134,0.0028680693,0.99713194
135,0.009551858,0.99044806
136,0.030400014,0.9696
137,0.0016797881,0.99832016
138,0.82036066,0.1796393
139,0.99966013,0.00033990576
140,0.00010051137,0.9998995
141,0.0025402785,0.9974597
142,0.91673386,0.08326613
143,0.0008656411,0.99913436
144,0.9925115,0.007488526
145,0.09090365,0.9090963
146,0.01910126,0.98089874
147,0.022963641,0.9770364
148,0.0126647,0.98733526
149,0.9306677,0.06933224
150,0.003721523,0.99627846
151,0.027914032,0.97208595
152,0.002901528,0.99709845
153,0.0073959325,0.9926041
154,0.04584712,0.9541529
155,0.0031000045,0.99689996
156,0.9997472,0.00025275792
157,0.0006330467,0.99936694
158,0.99962056,0.00037939235
159,0.008006205,0.9919938
160,0.018026859,0.9819732
161,0.042217262,0.95778275
162,0.010997508,0.98900247
163,0.9970092,0.0029908477
164,0.9970168,0.0029831834
165,0.00021688043,0.9997831
166,0.9794144,0.020585535
167,0.0040486427,0.9959513
168,0.0007503991,0.9992495
169,0.0028702656,0.99712974
170,0.9997969,0.00020313624
171,0.0043339105,0.995666
172,0.012697506,0.98730254
173,0.9892179,0.01078214
