0,1.6220213e-11,1.505225e-07,2.7084683e-08,3.5522932e-11,1.0537706e-09,3.8246167e-13,1.2526399e-09,0.9999999
1,7.228546e-05,2.6203745e-08,2.801641e-06,0.99972886,1.1852284e-10,0.00019588604,1.2576191e-07,6.734706e-11
2,4.3667524e-11,4.0234727e-06,3.5544967e-06,3.658913e-08,2.888627e-07,4.2780144e-11,0.9999919,2.8092614e-07
3,1.3824517e-09,2.1514588e-05,1.1000324e-08,1.871651e-07,2.1199077e-11,7.6575276e-08,0.9999782,1.1996724e-10
4,3.0553407e-11,2.3970168e-07,6.951374e-07,7.6947115e-09,1.00202735e-10,3.295203e-11,1.2724237e-12,0.99999905
5,1.3438556e-13,5.5028763e-11,8.3036256e-10,1.8485906e-08,1.0636507e-14,1.0766784e-12,1.0,3.030192e-14
6,1.2784605e-10,8.234901e-09,0.99998367,1.0036322e-06,7.4372046e-08,1.1817417e-11,2.458314e-06,1.2722146e-05
7,2.7542505e-11,4.6811676e-13,0.99999976,4.6202464e-09,1.3421521e-07,3.008348e-14,2.6418182e-12,8.17658e-08
8,5.5687423e-08,3.9415212e-05,3.4275586e-06,2.201787e-07,7.058331e-08,3.384976e-09,8.141867e-08,0.9999567
9,2.0384366e-11,3.4127407e-16,1.0,9.748841e-09,2.9051017e-09,1.1557629e-14,3.7210682e-11,2.7387934e-10
10,4.631949e-07,0.9999995,9.582769e-09,4.6128656e-09,1.8637583e-10,1.07957384e-11,1.6389754e-08,2.1273352e-09
11,2.1364971e-07,0.99999964,2.9831751e-12,3.3178732e-10,2.9559994e-12,1.3599606e-13,1.5714079e-07,2.872845e-12
12,5.0234475e-15,1.00156e-10,2.0756676e-07,2.5850482e-09,1.7093875e-10,1.8892334e-11,0.99999976,1.8235466e-09
13,8.9402125e-11,2.1374062e-07,5.323658e-08,5.1486243e-10,6.4890215e-10,1.463411e-10,3.4908168e-10,0.99999976
14,5.4472702e-14,3.5345312e-08,1.0116991e-11,1.8282276e-09,1.2305607e-15,1.6446157e-12,1.0,1.229515e-14
15,2.2087046e-11,2.0837272e-10,9.152881e-05,0.99990845,2.535036e-12,1.6334024e-08,3.9013716e-11,2.9075117e-10
16,3.1884553e-09,1.1608065e-05,2.322956e-05,4.0914546e-07,1.2308268e-08,8.518289e-10,1.32833e-07,0.9999647
17,0.00016098838,4.084383e-05,0.98582315,2.3217835e-06,0.0014310118,1.3021765e-06,0.003439089,0.009101176
18,1.1993805e-10,1.4072041e-06,0.0007152254,0.004929871,3.185434e-07,1.3644091e-09,0.99435294,1.3467513e-07
19,1.4855982e-10,1.0,2.2535983e-12,2.4532693e-10,3.271286e-14,1.2516529e-14,2.1960544e-09,2.1192536e-12
20,7.096884e-09,0.001068393,1.9579863e-06,1.0536381e-07,2.449018e-09,2.7968023e-09,0.99892944,8.000138e-08
21,3.9441055e-09,1.0,1.4359341e-09,5.1371507e-09,1.7159849e-12,5.839737e-13,7.437368e-12,1.7618936e-11
22,2.6413395e-06,1.8856339e-05,1.4903581e-07,0.012393215,6.245693e-05,0.9874063,0.0001162005,1.3405607e-07
23,2.7321712e-06,2.428754e-07,8.405488e-07,0.05959424,8.6649084e-07,0.94040024,7.983668e-07,2.2182862e-08
24,7.431931e-08,7.0758783e-06,0.006782018,1.9401493e-07,6.8696054e-06,1.9108088e-08,1.06789805e-07,0.9932035
25,2.9330893e-10,1.6276041e-06,8.5302894e-08,1.5468432e-08,4.3852286e-10,4.850951e-10,1.3043787e-10,0.9999982
26,0.9997583,5.84802e-06,6.3619414e-06,1.16335705e-05,0.00021745721,1.7190696e-07,6.5757135e-08,5.0064145e-08
27,3.0944995e-17,2.0719607e-10,1.3911658e-09,2.0733838e-10,6.477828e-15,7.71715e-16,1.0,8.8431796e-13
28,8.314417e-07,4.653779e-10,7.688189e-08,1.7781738e-05,0.9999802,7.844181e-07,3.2700848e-07,4.705903e-08
29,7.2605417e-07,6.031778e-11,4.8661644e-09,5.6951512e-06,3.1261854e-07,0.9999932,4.3795496e-09,1.6915717e-12
30,3.3558026e-05,4.8259164e-07,4.323008e-07,0.9999629,6.7217794e-11,2.988811e-07,2.2377126e-06,1.6396647e-09
31,4.1227186e-06,4.3962237e-07,0.99946076,1.577351e-06,0.00029354639,5.705751e-11,8.114424e-08,0.00023944073
32,0.0060113394,0.9939528,1.4799797e-08,3.3265285e-05,2.7808313e-09,3.2857965e-08,2.4124402e-06,1.2234369e-07
33,6.196938e-10,1.0,1.6087863e-13,3.3064202e-14,7.442862e-15,5.3207923e-17,2.3271897e-12,3.429462e-14
34,1.8441994e-11,1.1760421e-06,2.873876e-08,1.2390526e-05,1.13418415e-11,6.593727e-13,0.9999864,3.226131e-11
35,2.2511786e-13,1.1332281e-08,2.1850669e-08,2.8063945e-11,6.22364e-13,8.23908e-11,1.0,1.4720723e-11
36,4.2024773e-08,0.99999976,3.317587e-11,5.0353606e-08,1.3774023e-12,3.0831792e-11,2.4842558e-07,1.1232519e-11
37,1.3445851e-05,7.9667295e-10,1.025932e-09,4.1722004e-08,0.9999865,5.944639e-11,3.7416843e-08,6.5612604e-09
38,1.0,2.7103535e-09,2.0616077e-11,3.161789e-08,9.938977e-13,1.7107065e-09,1.408444e-11,8.9179064e-14
39,3.5116545e-11,1.4027914e-14,5.100528e-07,2.8621919e-06,0.99998176,1.4858467e-05,7.336832e-12,5.3932348e-11
40,6.7130784e-13,6.504851e-13,7.6662804e-10,7.831891e-09,7.2259684e-13,2.9510668e-11,1.0,5.29755e-14
41,0.0026893185,7.430408e-05,5.119261e-08,0.9450611,0.00016490693,0.051989738,2.053652e-05,5.4182706e-08
42,0.99997234,2.5391023e-09,2.932057e-10,2.7598915e-05,6.733366e-11,7.7352105e-08,3.2973044e-10,1.5476609e-13
43,1.831841e-12,1.0,2.0104213e-13,5.042524e-11,1.1684987e-15,1.663555e-15,7.44429e-13,7.757797e-15
44,2.1848404e-13,1.0,1.7489602e-14,5.3546473e-12,1.1218234e-16,1.5545356e-16,1.226493e-11,2.7168087e-16
45,1.7736977e-06,6.2849557e-07,2.9353611e-08,0.00018006538,3.48016e-05,0.9996977,8.513014e-05,2.4259368e-08
46,1.1115759e-06,3.080077e-09,4.1039843e-07,0.9999707,1.307845e-05,1.38757705e-05,8.8244224e-07,1.3900874e-10
47,0.9999999,4.1089537e-10,7.2067838e-12,9.508158e-10,6.7218224e-11,8.141955e-08,8.429651e-12,1.7328756e-14
48,6.505214e-08,3.1289006e-12,1.5776044e-08,0.9999999,2.614025e-16,4.996323e-10,3.2629446e-12,8.11563e-15
49,3.5448102e-07,1.7882279e-11,6.1084415e-06,0.00021341194,8.537507e-07,0.9997793,3.2776097e-09,6.7941895e-11
50,2.7586966e-09,1.0,1.1486931e-10,7.0553324e-10,3.6244209e-12,1.3282835e-12,2.317034e-08,6.744538e-12
51,1.0118665e-12,1.7756e-08,3.5826808e-08,1.6151379e-10,8.910096e-12,5.342361e-13,5.889027e-14,1.0
52,3.3655695e-07,6.1441924e-10,0.015082259,4.769489e-06,0.98489714,1.1195966e-05,7.105917e-09,4.297068e-06
53,5.356989e-10,6.187347e-13,6.126436e-05,2.5091687e-08,0.99993837,2.545538e-09,1.25975e-10,3.0867324e-07
54,6.1090804e-09,0.99998164,3.107752e-09,9.763046e-09,2.1088128e-11,3.883462e-10,1.8304396e-05,2.8711966e-10
