0,9.061581e-07,0.99999905
1,9.340466e-07,0.99999905
2,3.2607065e-07,0.99999964
3,3.2326106e-08,1.0
4,3.7637884e-07,0.99999964
5,0.99996936,3.06465e-05
6,3.8116934e-08,1.0
7,0.99999845,1.5282044e-06
8,1.2434732e-06,0.9999988
9,9.733572e-08,0.9999999
10,1.9084157e-06,0.9999981
11,3.6639574e-07,0.99999964
12,1.7937978e-08,1.0
13,1.8979845e-08,1.0
14,2.0838294e-07,0.99999976
15,1.0,3.726994e-10
16,5.0111016e-06,0.999995
17,1.0,5.274915e-10
18,0.99999976,2.084034e-07
19,7.919445e-06,0.99999213
20,1.0,5.8832523e-08
21,1.5851633e-08,1.0
22,9.264623e-09,1.0
23,6.062659e-07,0.9999994
24,0.9999844,1.563111e-05
25,1.370062e-06,0.9999987
26,6.190314e-09,1.0
27,1.4579961e-09,1.0
28,1.3771413e-10,1.0
29,1.549958e-09,1.0
30,3.8402044e-07,0.99999964
31,4.4916938e-11,1.0
32,1.0,5.980332e-13
33,6.809784e-10,1.0
34,5.0114607e-10,1.0
35,4.637631e-09,1.0
36,1.0655546e-08,1.0
37,1.9967956e-07,0.99999976
38,0.99997485,2.5178075e-05
39,3.8063566e-10,1.0
40,2.4987765e-09,1.0
41,1.446054e-09,1.0
42,3.155157e-07,0.99999964
43,9.194212e-08,0.9999999
44,1.0623669e-05,0.9999894
45,1.907148e-07,0.99999976
46,1.4389008e-06,0.99999857
47,7.287884e-07,0.9999993
48,1.5709295e-08,1.0
49,1.5116698e-06,0.99999845
50,1.6710525e-09,1.0
51,3.8716133e-09,1.0
52,6.4806187e-07,0.9999994
53,9.2854396e-10,1.0
54,6.5620624e-09,1.0
55,0.9999987,1.3584333e-06
56,7.104056e-09,1.0
57,4.3195683e-08,1.0
58,1.0205965e-05,0.99998975
59,1.970034e-08,1.0
60,2.050267e-11,1.0
61,2.5776156e-08,1.0
62,0.9999969,3.1100874e-06
63,2.229633e-07,0.99999976
64,3.5074265e-08,1.0
65,1.415529e-12,1.0
66,1.5201823e-05,0.99998474
67,0.99993575,6.430906e-05
68,1.0,7.22633e-12
69,7.26228e-09,1.0
70,4.1355133e-06,0.9999958
71,1.0030046e-06,0.99999905
72,0.9999944,5.636134e-06
73,3.2494486e-06,0.9999968
74,1.8449158e-09,1.0
75,0.99999547,4.4827407e-06
76,4.4075506e-07,0.9999995
77,1.805743e-09,1.0
78,1.0,1.6029325e-10
79,8.324708e-08,0.9999999
80,6.350135e-08,0.9999999
81,4.9247606e-09,1.0
82,9.28862e-08,0.9999999
83,9.367607e-10,1.0
84,8.293113e-07,0.99999917
85,1.0983699e-05,0.99998903
86,1.0,3.8573084e-08
87,4.228449e-07,0.9999995
88,1.7688129e-06,0.9999982
89,2.6491261e-06,0.9999974
90,2.817913e-07,0.99999976
91,9.752351e-06,0.9999902
92,2.0358947e-08,1.0
93,3.009371e-07,0.99999964
94,1.0,3.6055892e-09
95,7.790666e-09,1.0
96,6.742959e-11,1.0
97,1.2967067e-07,0.9999999
98,3.284074e-08,1.0
99,4.037967e-07,0.99999964
100,2.0593136e-10,1.0
101,4.7080845e-05,0.9999529
102,5.8600667e-09,1.0
103,3.806531e-10,1.0
104,0.9999988,1.2293203e-06
105,7.316685e-09,1.0
106,5.474407e-09,1.0
107,3.2418228e-08,1.0
108,1.16860095e-08,1.0
109,7.1484756e-09,1.0
110,6.789746e-10,1.0
111,1.0,9.627732e-09
112,7.927993e-08,0.9999999
113,1.3218158e-06,0.9999987
114,1.9768248e-07,0.99999976
115,1.0,1.0905196e-12
116,3.3192002e-05,0.99996686
117,1.8354243e-10,1.0
118,4.146981e-11,1.0
119,0.999985,1.5000451e-05
120,6.695445e-09,1.0
121,1.04289875e-05,0.9999896
122,1.2643899e-09,1.0
123,2.4534074e-08,1.0
124,0.99999964,4.0783092e-07
125,1.9521194e-05,0.99998045
126,5.671634e-08,1.0
127,1.0,4.9013823e-12
128,0.9999782,2.182332e-05
129,5.429259e-08,1.0
130,2.76652e-10,1.0
131,1.0,2.8277133e-12
132,2.2623419e-07,0.99999976
133,1.0,2.1499478e-08
134,3.968903e-09,1.0
135,2.6896783e-08,1.0
136,3.8749395e-08,1.0
137,1.0,3.774213e-11
138,1.3769656e-05,0.9999862
139,5.567479e-10,1.0
140,1.3495073e-08,1.0
141,8.9744046e-10,1.0
142,1.3728098e-06,0.99999857
143,1.7609442e-05,0.99998236
144,2.0641821e-06,0.999998
145,1.3134923e-08,1.0
146,5.2316653e-07,0.9999995
147,0.99999547,4.516943e-06
148,1.6392753e-09,1.0
149,9.298697e-10,1.0
150,1.088737e-07,0.9999999
151,2.7179792e-09,1.0
152,3.7586043e-10,1.0
153,3.4384902e-05,0.99996567
154,0.0003383492,0.9996617
155,2.377247e-09,1.0
156,2.5764558e-08,1.0
157,1.0,1.4202909e-09
158,2.2012303e-08,1.0
159,0.9999974,2.659109e-06
160,9.412633e-10,1.0
161,1.7260221e-05,0.9999827
162,1.2698635e-10,1.0
163,2.4570086e-08,1.0
164,4.960216e-09,1.0
165,1.06280666e-07,0.9999999
166,2.13034e-10,1.0
167,2.1284906e-07,0.99999976
168,9.915594e-07,0.99999905
169,8.396268e-10,1.0
170,1.0,5.734566e-10
171,5.58989e-06,0.9999944
172,3.6118135e-07,0.99999964
173,2.131113e-09,1.0
174,1.0,1.1776029e-11
175,1.9218012e-08,1.0
176,1.0,2.7627692e-11
177,1.1021129e-07,0.9999999
178,8.2921986e-10,1.0
179,2.2443836e-09,1.0
180,0.99999845,1.6036947e-06
181,8.6982915e-10,1.0
182,8.9497e-11,1.0
