0,0.15693536,0.12722233,0.2870632,0.3174964,0.11128269
1,0.9164408,0.02296634,0.04011786,0.019476535,0.0009985705
2,0.8753671,0.04946435,0.03052456,0.04003276,0.004611242
3,0.2927285,0.08785931,0.20416854,0.28655207,0.12869157
4,0.27372003,0.06789701,0.18466099,0.3045959,0.16912606
5,0.7975057,0.04034028,0.062940344,0.06965205,0.029561685
6,0.21959884,0.23409653,0.2906957,0.1709641,0.08464482
7,0.7082481,0.06863193,0.13000566,0.078297645,0.014816642
8,0.17879876,0.09334025,0.2999727,0.33247048,0.09541783
9,0.49641627,0.09190346,0.15412056,0.23001227,0.027547406
10,0.6627712,0.07518758,0.1007484,0.12516415,0.036128685
11,0.19714603,0.16702284,0.27990645,0.26176775,0.09415696
12,0.29082626,0.21000034,0.2480211,0.19806394,0.053088408
13,0.20037797,0.16272755,0.28194764,0.26425067,0.090696186
14,0.7011629,0.08867796,0.071977094,0.11511603,0.023066055
15,0.11258163,0.09671436,0.2556322,0.38173053,0.15334132
16,0.89977974,0.03753981,0.04208045,0.019690197,0.0009097997
17,0.3118591,0.13607761,0.22180311,0.25367343,0.076586746
18,0.5614992,0.10161356,0.10069183,0.19398917,0.042206258
19,0.7391701,0.045523554,0.110349335,0.0917459,0.01321116
20,0.22645432,0.21327797,0.34290028,0.17420653,0.043160934
21,0.33667156,0.14221162,0.24916591,0.2245533,0.047397636
22,0.37857217,0.12861028,0.20003483,0.19137816,0.10140454
23,0.82717997,0.057260666,0.068973884,0.043678276,0.0029072072
24,0.19009691,0.16044943,0.30742574,0.2828288,0.059199166
25,0.8961074,0.032546267,0.045264117,0.02294679,0.0031354493
26,0.49128368,0.15150447,0.1546287,0.15690574,0.04567743
27,0.56892776,0.14896406,0.084528126,0.1731436,0.024436422
28,0.89586276,0.023145115,0.050280046,0.02761052,0.0031015198
29,0.10838692,0.078793325,0.22775674,0.3876563,0.19740671
30,0.12934193,0.09074314,0.32495892,0.3436682,0.11128781
31,0.8107102,0.051945984,0.06166874,0.07416384,0.0015111843
32,0.1407836,0.109368175,0.274946,0.33306348,0.14183874
33,0.10814942,0.11857703,0.27901196,0.2980773,0.19618429
34,0.27622423,0.22912253,0.29939297,0.16808434,0.027175944
35,0.20430137,0.16573042,0.36177072,0.22804186,0.040155586
36,0.19572806,0.078639224,0.24776152,0.3162013,0.16166992
37,0.20020838,0.038660597,0.18553866,0.401651,0.17394139
38,0.30744556,0.14267765,0.25634402,0.21895362,0.074579194
39,0.17449701,0.13567708,0.34007633,0.2897516,0.059998
40,0.39460272,0.25341246,0.19168565,0.1377371,0.022562092
41,0.637987,0.10726746,0.1285647,0.09403705,0.032143768
42,0.08415258,0.07408352,0.22247073,0.39635366,0.22293948
43,0.9054478,0.024469502,0.04923402,0.019563314,0.0012854245
44,0.8815448,0.044710673,0.04421025,0.022824181,0.00671006
45,0.35029224,0.14812103,0.31240037,0.1769527,0.012233662
46,0.13122827,0.09532123,0.38957942,0.33516964,0.048701398
47,0.5706839,0.1139423,0.16293196,0.114492506,0.03794934
48,0.32728076,0.18801951,0.24074394,0.19353586,0.050419994
49,0.86733794,0.05391072,0.046432134,0.029527714,0.002791585
50,0.62954825,0.06763485,0.17500392,0.113598965,0.014214105
51,0.18512426,0.25397024,0.322801,0.19768858,0.04041593
52,0.15201956,0.124143936,0.28454983,0.2931295,0.14615719
53,0.18337773,0.11214449,0.23631428,0.29444605,0.17371745
54,0.3020817,0.097272925,0.21036668,0.2604911,0.1297876
55,0.13830775,0.09778746,0.28309262,0.33729967,0.14351253
56,0.20659424,0.1373785,0.28643537,0.26441216,0.10517976
57,0.16789737,0.11733041,0.28744373,0.31663838,0.11069011
58,0.20572683,0.15232272,0.28773162,0.2757752,0.07844364
59,0.8291414,0.037335735,0.06943964,0.05335958,0.010723706
60,0.16731793,0.09791246,0.27491352,0.33808935,0.12176676
61,0.5878344,0.26136956,0.09100167,0.05478923,0.0050051645
62,0.6881362,0.08808355,0.08874879,0.08396873,0.05106272
63,0.94975793,0.019671911,0.023430068,0.007051939,8.807176e-05
64,0.9514013,0.019118782,0.023204364,0.0061710887,0.000104495266
65,0.21703377,0.101149954,0.25257933,0.30525842,0.123978555
66,0.11391727,0.14195044,0.3547645,0.27444082,0.114927016
67,0.2505371,0.10788402,0.28862932,0.28849038,0.06445917
68,0.13662507,0.20513327,0.30483636,0.19787233,0.15553296
69,0.13452083,0.06749474,0.29273248,0.361396,0.14385593
70,0.89716065,0.044105086,0.033446368,0.023795338,0.001492636
71,0.35973325,0.14405982,0.21228687,0.19113016,0.09278989
72,0.5722377,0.06290923,0.15387286,0.1058191,0.10516109
73,0.92103064,0.015660947,0.039758768,0.021769697,0.0017798685
74,0.24808593,0.2439266,0.28845012,0.16315651,0.05638086
75,0.8049997,0.04759881,0.05635256,0.080266446,0.01078258
76,0.9080472,0.024425393,0.04418431,0.020838177,0.0025049818
77,0.88523704,0.03380175,0.03874883,0.039125685,0.0030867045
