0,2.2845659e-10,1.77153e-08,7.609209e-08,3.0265368e-05,4.6756264e-07,1.6142421e-07,0.00024243035,0.2351026,0.76462334,7.505098e-08,5.563654e-07
1,1.0,6.7716713e-12,6.0877307e-13,3.6082706e-10,5.7769583e-12,1.041795e-11,5.3808392e-11,1.9111757e-11,1.0155817e-14,2.28228e-10,2.717454e-10
2,2.0991713e-08,8.517392e-09,6.6860157e-09,1.36280285e-08,0.102374375,0.8976245,9.155824e-11,4.835983e-11,2.1254336e-10,9.198481e-07,9.200337e-08
3,2.9019725e-07,2.09494e-09,7.0138553e-09,2.2010296e-09,3.5898115e-06,7.981802e-08,0.9999875,8.071809e-08,1.4384628e-07,7.482566e-08,8.274156e-06
4,1.949021e-10,8.657266e-10,1.1811313e-10,2.732568e-08,1.4112512e-05,4.6606615e-06,9.664129e-07,6.104118e-09,2.0119113e-09,0.00014755233,0.99983275
5,8.154903e-06,0.000104040184,1.6512711e-05,7.946783e-06,0.00016587596,2.7825208e-06,0.9841764,5.6288713e-06,1.0167929e-05,0.015133155,0.00036937298
6,9.911173e-12,7.801185e-11,3.7046914e-13,6.5205173e-16,2.4007407e-13,3.1275125e-11,3.2787117e-11,1.0,7.849148e-09,2.485031e-13,4.2419384e-12
7,7.760851e-11,0.43412343,0.56587654,7.3891107e-09,6.432689e-09,1.0248418e-08,1.6972721e-12,5.9321354e-12,1.1194285e-11,5.056079e-10,1.026771e-08
8,4.6950505e-10,5.969633e-11,4.7208084e-12,3.625264e-11,7.0988e-08,1.5416691e-09,1.2407968e-06,1.0853478e-12,1.5428243e-14,0.9999975,1.2238945e-06
9,0.0014652286,0.00055149215,0.0005442739,1.0601131e-05,0.00022522775,0.0010877068,0.096812315,0.0016999517,0.00036353435,0.00029651518,0.89694315
10,1.6011058e-05,8.9542525e-08,4.412467e-11,1.1090476e-08,6.533127e-08,6.4596634e-06,0.00014933906,0.9997956,2.8837805e-05,3.3813099e-06,3.0923343e-07
11,2.9552044e-07,0.6339871,0.36601248,3.9429695e-09,5.617453e-10,2.2948865e-10,3.5221426e-11,1.7600128e-11,3.6659575e-11,9.915966e-08,1.2753067e-08
12,6.1857798e-12,2.5438302e-12,7.713242e-13,8.6717765e-11,6.3040554e-12,3.1118965e-11,0.9999993,9.6381333e-11,4.0074166e-11,3.1602988e-11,7.5699796e-07
13,4.959547e-07,0.047992054,0.9520075,2.1276841e-11,2.577241e-10,2.008962e-09,1.2965509e-10,3.3013747e-10,3.4801315e-09,1.2351575e-09,4.1279232e-08
14,0.16866602,0.0033392473,0.0017091127,0.0002721387,0.00721045,0.045208238,6.206987e-05,6.33247e-07,5.175509e-07,0.009189217,0.7643424
15,0.99847764,0.0001038282,0.0010051702,1.912526e-07,1.9134746e-05,1.8996634e-05,1.4194346e-05,6.832601e-08,2.0123541e-07,0.00031602656,4.4458997e-05
16,1.2729777e-10,5.3007696e-09,5.2528487e-10,4.5097715e-12,0.0007783822,0.9991843,4.707202e-11,4.0242505e-14,2.3817363e-13,1.3804089e-07,3.7206195e-05
17,7.5663895e-15,1.3290867e-16,3.669754e-16,2.678857e-14,1.5657616e-14,8.2365064e-14,3.1780623e-10,6.6000164e-14,3.1232958e-16,3.4822208e-13,1.0
18,6.8286e-15,4.0210514e-17,2.57843e-17,7.97875e-16,1.5103099e-16,5.7919287e-16,1.0,2.6877292e-12,3.7662502e-16,3.918246e-12,1.9733157e-13
19,7.5396696e-11,1.3050218e-09,1.7003884e-09,2.3919995e-08,0.00072972226,2.8615319e-05,9.250227e-11,7.018278e-10,2.9220118e-10,0.9992416,6.022381e-08
20,1.3940278e-08,6.781492e-06,3.1289892e-06,5.695797e-09,0.96581775,0.025663378,8.2099145e-09,4.7057642e-06,1.2818624e-06,0.0011130193,0.007390034
21,0.00092596054,0.4848969,0.5139787,1.7891512e-07,4.8289217e-05,6.4237836e-05,7.648713e-09,6.8843296e-09,1.4297091e-08,7.461633e-05,1.1017271e-05
22,1.9204238e-15,1.0341629e-15,1.9493197e-15,4.576101e-15,6.8960857e-15,1.3722433e-14,1.0,3.7004574e-15,2.8106112e-14,3.6829424e-13,4.860502e-09
23,5.7446312e-05,7.653746e-06,1.8685166e-06,4.725265e-05,1.4282855e-06,2.54513e-05,0.9995196,8.028305e-06,1.7849568e-06,1.3801611e-05,0.00031566955
24,9.062398e-06,0.66460663,0.33479783,1.1028237e-07,1.1001104e-05,0.000114265225,1.6299518e-07,8.29717e-09,6.1151493e-09,0.00045342918,7.5747694e-06
25,8.349388e-08,2.7483988e-08,5.77461e-07,0.0006899654,3.2181856e-07,3.521431e-07,0.9934242,7.98051e-06,0.0034551,1.3021869e-05,0.0024083431
26,2.9387297e-07,0.932027,0.067907415,5.0551733e-07,3.588265e-08,3.474133e-08,2.0184768e-07,1.0068429e-08,6.7464626e-08,2.2584214e-07,6.4191e-05
27,7.015189e-11,1.3704562e-10,2.5215526e-11,2.9461274e-11,9.8961085e-05,0.9998945,5.7719433e-12,2.9672077e-07,6.1632255e-09,5.3154786e-06,9.0764956e-07
28,3.160593e-07,6.933717e-08,1.0373742e-07,0.00072844734,1.1200719e-05,1.4366724e-05,0.0003699073,0.9970696,0.0005514631,4.043829e-05,0.0012139352
29,6.3531484e-06,3.1288117e-05,5.3169257e-05,0.9192828,0.00014496013,0.001192766,0.008849783,0.0004279314,8.985718e-05,0.0631342,0.006786852
